date,word,frequency
08/15/00,immigrant,5
08/15/00,drug,35
08/15/00,israel,0
08/15/00,euro,9
08/15/00,stock,40
08/15/00,deng,0
08/15/00,missile,28
08/15/00,lehrer,0
08/15/00,jones,0
08/15/00,company,124
08/15/00,walker,0
08/12/00,debate,32
08/12/00,defense,19
08/12/00,print,19
08/12/00,judge,13
08/12/00,planet,0
08/12/00,game,79
08/12/00,lazio,0
08/12/00,convention,67
08/12/00,china,0
08/12/00,clancy,0
08/12/00,voter,29
08/12/00,cardenas,0
08/12/00,fund,63
08/12/00,party,55
08/12/00,river,7
08/12/00,gore,0
08/12/00,doughnut,1
08/12/00,campaign,140
08/12/00,plan,120
08/12/00,tire,132
08/12/00,mccain,0
08/12/00,carbon,0
08/12/00,speech,25
08/12/00,pressman,0
08/12/00,bush,2
08/12/00,tax,16
08/12/00,cut,147
08/12/00,bill,48
08/12/00,delegate,13
08/12/00,knicks,0
08/12/00,lieberman,0
08/12/00,statue,0
08/12/00,teacher,29
08/12/00,mets,1
08/12/00,cheney,0
08/12/00,clinton,0
08/12/00,school,71
08/12/00,airline,4
08/12/00,oil,25
08/12/00,immigrant,14
08/12/00,drug,6
08/12/00,israel,0
08/12/00,euro,0
08/12/00,stock,29
08/12/00,deng,0
08/12/00,missile,0
08/12/00,lehrer,0
08/12/00,jones,0
08/12/00,company,92
08/12/00,walker,0
08/13/00,debate,43
08/13/00,defense,26
08/13/00,print,58
08/13/00,judge,29
08/13/00,planet,15
08/13/00,game,161
08/13/00,lazio,0
08/13/00,convention,114
08/13/00,china,1
08/13/00,clancy,0
08/13/00,voter,50
08/13/00,cardenas,0
08/13/00,fund,145
08/13/00,party,123
08/13/00,river,64
08/13/00,gore,1
08/13/00,doughnut,5
08/13/00,campaign,141
08/13/00,plan,481
08/13/00,tire,187
08/13/00,mccain,0
08/13/00,carbon,3
08/13/00,speech,49
08/13/00,pressman,0
08/13/00,bush,14
08/13/00,tax,167
08/13/00,cut,499
08/13/00,bill,117
08/13/00,delegate,12
08/13/00,knicks,0
08/13/00,lieberman,0
08/13/00,statue,12
08/13/00,teacher,73
08/13/00,mets,1
08/13/00,cheney,0
08/13/00,clinton,0
08/13/00,school,351
08/13/00,airline,63
08/13/00,oil,144
08/13/00,immigrant,15
08/13/00,drug,25
08/13/00,israel,0
08/13/00,euro,35
08/13/00,stock,146
08/13/00,deng,2
08/13/00,missile,17
08/13/00,lehrer,0
08/13/00,jones,0
08/13/00,company,258
08/13/00,walker,0
08/14/00,debate,8
08/14/00,defense,18
08/14/00,print,13
08/14/00,judge,6
08/14/00,planet,2
08/14/00,game,108
08/14/00,lazio,0
08/14/00,convention,133
08/14/00,china,0
08/14/00,clancy,0
08/14/00,voter,40
08/14/00,cardenas,0
08/14/00,fund,41
08/14/00,party,102
08/14/00,river,41
08/14/00,gore,1
08/14/00,doughnut,0
08/14/00,campaign,67
08/14/00,plan,166
08/14/00,tire,118
08/14/00,mccain,0
08/14/00,carbon,0
08/14/00,speech,25
08/14/00,pressman,0
08/14/00,bush,0
08/14/00,tax,33
08/14/00,cut,160
08/14/00,bill,55
08/14/00,delegate,82
08/14/00,knicks,0
08/14/00,lieberman,0
08/14/00,statue,0
08/14/00,teacher,63
08/14/00,mets,0
08/14/00,cheney,0
08/14/00,clinton,0
08/14/00,school,67
08/14/00,airline,4
08/14/00,oil,17
08/14/00,immigrant,10
08/14/00,drug,17
08/14/00,israel,0
08/14/00,euro,0
08/14/00,stock,19
08/14/00,deng,0
08/14/00,missile,4
08/14/00,lehrer,0
08/14/00,jones,0
08/14/00,company,81
08/14/00,walker,0
08/22/00,debate,26
08/22/00,defense,31
08/22/00,print,16
08/22/00,judge,15
08/22/00,planet,3
08/22/00,game,78
08/22/00,lazio,0
08/22/00,convention,37
08/22/00,china,0
08/22/00,clancy,0
08/22/00,voter,22
08/22/00,cardenas,0
08/22/00,fund,35
08/22/00,party,15
08/22/00,river,11
08/22/00,gore,1
08/22/00,doughnut,0
08/22/00,campaign,64
08/22/00,plan,136
08/22/00,tire,95
08/22/00,mccain,0
08/22/00,carbon,0
08/22/00,speech,15
08/22/00,pressman,0
08/22/00,bush,3
08/22/00,tax,63
08/22/00,cut,265
08/22/00,bill,110
08/22/00,delegate,0
08/22/00,knicks,0
08/22/00,lieberman,0
08/22/00,statue,2
08/22/00,teacher,10
08/22/00,mets,1
08/22/00,cheney,0
08/22/00,clinton,0
08/22/00,school,100
08/22/00,airline,19
08/22/00,oil,16
08/22/00,immigrant,24
08/22/00,drug,80
08/22/00,israel,0
08/22/00,euro,10
08/22/00,stock,65
08/22/00,deng,0
08/22/00,missile,7
08/22/00,lehrer,0
08/22/00,jones,0
08/22/00,company,135
08/22/00,walker,0
08/25/00,debate,16
08/25/00,defense,9
08/25/00,print,18
08/25/00,judge,21
08/25/00,planet,7
08/25/00,game,162
08/25/00,lazio,0
08/25/00,convention,35
08/25/00,china,0
08/25/00,clancy,0
08/25/00,voter,23
08/25/00,cardenas,0
08/25/00,fund,67
08/25/00,party,37
08/25/00,river,23
08/25/00,gore,0
08/25/00,doughnut,0
08/25/00,campaign,105
08/25/00,plan,174
08/25/00,tire,101
08/25/00,mccain,0
08/25/00,carbon,8
08/25/00,speech,17
08/25/00,pressman,0
08/25/00,bush,6
08/25/00,tax,186
08/25/00,cut,210
08/25/00,bill,117
08/25/00,delegate,4
08/25/00,knicks,0
08/25/00,lieberman,0
08/25/00,statue,14
08/25/00,teacher,60
08/25/00,mets,19
08/25/00,cheney,0
08/25/00,clinton,0
08/25/00,school,136
08/25/00,airline,26
08/25/00,oil,46
08/25/00,immigrant,20
08/25/00,drug,53
08/25/00,israel,0
08/25/00,euro,6
08/25/00,stock,66
08/25/00,deng,0
08/25/00,missile,0
08/25/00,lehrer,0
08/25/00,jones,0
08/25/00,company,154
08/25/00,walker,0
06/03/00,debate,29
06/03/00,defense,32
06/03/00,print,4
06/03/00,judge,18
06/03/00,planet,1
06/03/00,game,109
06/03/00,lazio,0
06/03/00,convention,6
06/03/00,china,0
06/03/00,clancy,0
06/03/00,voter,29
06/03/00,cardenas,0
06/03/00,fund,53
06/03/00,party,32
06/03/00,river,10
06/03/00,gore,0
06/03/00,doughnut,0
06/03/00,campaign,67
06/03/00,plan,177
06/03/00,tire,39
06/03/00,mccain,0
06/03/00,carbon,0
06/03/00,speech,17
06/03/00,pressman,0
06/03/00,bush,1
06/03/00,tax,40
06/03/00,cut,148
06/03/00,bill,56
06/03/00,delegate,4
06/03/00,knicks,0
06/03/00,lieberman,0
06/03/00,statue,7
06/03/00,teacher,12
06/03/00,mets,0
06/03/00,cheney,0
06/03/00,clinton,0
06/03/00,school,88
06/03/00,airline,65
06/03/00,oil,19
06/03/00,immigrant,3
06/03/00,drug,16
06/03/00,israel,0
06/03/00,euro,7
06/03/00,stock,69
06/03/00,deng,0
06/03/00,missile,39
06/03/00,lehrer,0
06/03/00,jones,0
06/03/00,company,44
06/03/00,walker,0
06/04/00,debate,46
06/04/00,defense,84
06/04/00,print,47
06/04/00,judge,56
06/04/00,planet,12
06/04/00,game,227
06/04/00,lazio,0
06/04/00,convention,35
06/04/00,china,4
06/04/00,clancy,0
06/04/00,voter,50
06/04/00,cardenas,0
06/04/00,fund,102
06/04/00,party,100
06/04/00,river,58
06/04/00,gore,0
06/04/00,doughnut,4
06/04/00,campaign,109
06/04/00,plan,492
06/04/00,tire,195
06/04/00,mccain,0
06/04/00,carbon,15
06/04/00,speech,48
06/04/00,pressman,0
06/04/00,bush,16
06/04/00,tax,145
06/04/00,cut,355
06/04/00,bill,174
06/04/00,delegate,14
06/04/00,knicks,0
06/04/00,lieberman,0
06/04/00,statue,16
06/04/00,teacher,123
06/04/00,mets,0
06/04/00,cheney,0
06/04/00,clinton,0
06/04/00,school,322
06/04/00,airline,9
06/04/00,oil,134
06/04/00,immigrant,31
06/04/00,drug,59
06/04/00,israel,0
06/04/00,euro,8
06/04/00,stock,120
06/04/00,deng,0
06/04/00,missile,56
06/04/00,lehrer,0
06/04/00,jones,0
06/04/00,company,187
06/04/00,walker,5
06/05/00,debate,16
06/05/00,defense,41
06/05/00,print,5
06/05/00,judge,49
06/05/00,planet,0
06/05/00,game,117
06/05/00,lazio,0
06/05/00,convention,7
06/05/00,china,2
06/05/00,clancy,0
06/05/00,voter,17
06/05/00,cardenas,0
06/05/00,fund,20
06/05/00,party,34
06/05/00,river,52
06/05/00,gore,0
06/05/00,doughnut,0
06/05/00,campaign,94
06/05/00,plan,115
06/05/00,tire,44
06/05/00,mccain,0
06/05/00,carbon,0
06/05/00,speech,13
06/05/00,pressman,0
06/05/00,bush,0
06/05/00,tax,65
06/05/00,cut,159
06/05/00,bill,54
06/05/00,delegate,1
06/05/00,knicks,0
06/05/00,lieberman,0
06/05/00,statue,0
06/05/00,teacher,10
06/05/00,mets,0
06/05/00,cheney,0
06/05/00,clinton,0
06/05/00,school,48
06/05/00,airline,16
06/05/00,oil,24
06/05/00,immigrant,5
06/05/00,drug,42
06/05/00,israel,0
06/05/00,euro,2
06/05/00,stock,35
06/05/00,deng,0
06/05/00,missile,45
06/05/00,lehrer,0
06/05/00,jones,0
06/05/00,company,92
06/05/00,walker,0
06/02/00,debate,23
06/02/00,defense,34
06/02/00,print,39
06/02/00,judge,50
06/02/00,planet,4
06/02/00,game,143
06/02/00,lazio,0
06/02/00,convention,11
06/02/00,china,0
06/02/00,clancy,0
06/02/00,voter,52
06/02/00,cardenas,0
06/02/00,fund,27
06/02/00,party,28
06/02/00,river,26
06/02/00,gore,0
06/02/00,doughnut,1
06/02/00,campaign,58
06/02/00,plan,154
06/02/00,tire,59
06/02/00,mccain,0
06/02/00,carbon,0
06/02/00,speech,23
06/02/00,pressman,0
06/02/00,bush,3
06/02/00,tax,53
06/02/00,cut,203
06/02/00,bill,82
06/02/00,delegate,2
06/02/00,knicks,0
06/02/00,lieberman,0
06/02/00,statue,2
06/02/00,teacher,33
06/02/00,mets,3
06/02/00,cheney,0
06/02/00,clinton,0
06/02/00,school,164
06/02/00,airline,2
06/02/00,oil,33
06/02/00,immigrant,8
06/02/00,drug,16
06/02/00,israel,0
06/02/00,euro,4
06/02/00,stock,27
06/02/00,deng,0
06/02/00,missile,11
06/02/00,lehrer,0
06/02/00,jones,0
06/02/00,company,128
06/02/00,walker,0
06/20/00,debate,37
06/20/00,defense,25
06/20/00,print,5
06/20/00,judge,36
06/20/00,planet,1
06/20/00,game,148
06/20/00,lazio,0
06/20/00,convention,14
06/20/00,china,0
06/20/00,clancy,0
06/20/00,voter,19
06/20/00,cardenas,0
06/20/00,fund,48
06/20/00,party,50
06/20/00,river,20
06/20/00,gore,1
06/20/00,doughnut,0
06/20/00,campaign,87
06/20/00,plan,170
06/20/00,tire,66
06/20/00,mccain,0
06/20/00,carbon,2
06/20/00,speech,30
06/20/00,pressman,0
06/20/00,bush,1
06/20/00,tax,43
06/20/00,cut,211
06/20/00,bill,160
06/20/00,delegate,0
06/20/00,knicks,0
06/20/00,lieberman,0
06/20/00,statue,0
06/20/00,teacher,35
06/20/00,mets,0
06/20/00,cheney,0
06/20/00,clinton,0
06/20/00,school,162
06/20/00,airline,1
06/20/00,oil,35
06/20/00,immigrant,14
06/20/00,drug,55
06/20/00,israel,0
06/20/00,euro,5
06/20/00,stock,75
06/20/00,deng,0
06/20/00,missile,6
06/20/00,lehrer,0
06/20/00,jones,0
06/20/00,company,209
06/20/00,walker,0
06/18/00,debate,32
06/18/00,defense,46
06/18/00,print,43
06/18/00,judge,42
06/18/00,planet,7
06/18/00,game,170
06/18/00,lazio,0
06/18/00,convention,43
06/18/00,china,4
06/18/00,clancy,0
06/18/00,voter,77
06/18/00,cardenas,0
06/18/00,fund,93
06/18/00,party,100
06/18/00,river,87
06/18/00,gore,3
06/18/00,doughnut,4
06/18/00,campaign,161
06/18/00,plan,489
06/18/00,tire,220
06/18/00,mccain,0
06/18/00,carbon,2
06/18/00,speech,31
06/18/00,pressman,0
06/18/00,bush,28
06/18/00,tax,162
06/18/00,cut,397
06/18/00,bill,102
06/18/00,delegate,7
06/18/00,knicks,0
06/18/00,lieberman,0
06/18/00,statue,0
06/18/00,teacher,130
06/18/00,mets,1
06/18/00,cheney,0
06/18/00,clinton,0
06/18/00,school,494
06/18/00,airline,32
06/18/00,oil,129
06/18/00,immigrant,47
06/18/00,drug,75
06/18/00,israel,1
06/18/00,euro,12
06/18/00,stock,134
06/18/00,deng,0
06/18/00,missile,41
06/18/00,lehrer,0
06/18/00,jones,1
06/18/00,company,336
06/18/00,walker,5
06/27/00,debate,14
06/27/00,defense,18
06/27/00,print,58
06/27/00,judge,40
06/27/00,planet,3
06/27/00,game,78
06/27/00,lazio,0
06/27/00,convention,4
06/27/00,china,1
06/27/00,clancy,0
06/27/00,voter,47
06/27/00,cardenas,0
06/27/00,fund,29
06/27/00,party,111
06/27/00,river,18
06/27/00,gore,3
06/27/00,doughnut,2
06/27/00,campaign,58
06/27/00,plan,160
06/27/00,tire,69
06/27/00,mccain,0
06/27/00,carbon,2
06/27/00,speech,14
06/27/00,pressman,0
06/27/00,bush,2
06/27/00,tax,79
06/27/00,cut,148
06/27/00,bill,170
06/27/00,delegate,1
06/27/00,knicks,0
06/27/00,lieberman,0
06/27/00,statue,0
06/27/00,teacher,18
06/27/00,mets,0
06/27/00,cheney,0
06/27/00,clinton,0
06/27/00,school,54
06/27/00,airline,4
06/27/00,oil,28
06/27/00,immigrant,22
06/27/00,drug,103
06/27/00,israel,1
06/27/00,euro,16
06/27/00,stock,52
06/27/00,deng,0
06/27/00,missile,4
06/27/00,lehrer,0
06/27/00,jones,0
06/27/00,company,192
06/27/00,walker,0
06/11/00,debate,35
06/11/00,defense,56
06/11/00,print,104
06/11/00,judge,38
06/11/00,planet,7
06/11/00,game,225
06/11/00,lazio,0
06/11/00,convention,88
06/11/00,china,4
06/11/00,clancy,0
06/11/00,voter,39
06/11/00,cardenas,0
06/11/00,fund,109
06/11/00,party,74
06/11/00,river,61
06/11/00,gore,2
06/11/00,doughnut,0
06/11/00,campaign,103
06/11/00,plan,476
06/11/00,tire,176
06/11/00,mccain,0
06/11/00,carbon,5
06/11/00,speech,29
06/11/00,pressman,0
06/11/00,bush,8
06/11/00,tax,158
06/11/00,cut,487
06/11/00,bill,172
06/11/00,delegate,27
06/11/00,knicks,0
06/11/00,lieberman,0
06/11/00,statue,14
06/11/00,teacher,131
06/11/00,mets,0
06/11/00,cheney,0
06/11/00,clinton,0
06/11/00,school,381
06/11/00,airline,28
06/11/00,oil,121
06/11/00,immigrant,20
06/11/00,drug,53
06/11/00,israel,1
06/11/00,euro,12
06/11/00,stock,128
06/11/00,deng,0
06/11/00,missile,35
06/11/00,lehrer,0
06/11/00,jones,1
06/11/00,company,337
06/11/00,walker,5
06/29/00,debate,47
06/29/00,defense,63
06/29/00,print,52
06/29/00,judge,17
06/29/00,planet,1
06/29/00,game,152
06/29/00,lazio,0
06/29/00,convention,15
06/29/00,china,0
06/29/00,clancy,0
06/29/00,voter,34
06/29/00,cardenas,0
06/29/00,fund,65
06/29/00,party,49
06/29/00,river,26
06/29/00,gore,0
06/29/00,doughnut,0
06/29/00,campaign,126
06/29/00,plan,215
06/29/00,tire,39
06/29/00,mccain,0
06/29/00,carbon,0
06/29/00,speech,14
06/29/00,pressman,0
06/29/00,bush,33
06/29/00,tax,100
06/29/00,cut,179
06/29/00,bill,115
06/29/00,delegate,0
06/29/00,knicks,0
06/29/00,lieberman,0
06/29/00,statue,6
06/29/00,teacher,20
06/29/00,mets,0
06/29/00,cheney,0
06/29/00,clinton,0
06/29/00,school,231
06/29/00,airline,0
06/29/00,oil,66
06/29/00,immigrant,7
06/29/00,drug,74
06/29/00,israel,0
06/29/00,euro,17
06/29/00,stock,44
06/29/00,deng,0
06/29/00,missile,54
06/29/00,lehrer,0
06/29/00,jones,0
06/29/00,company,146
06/29/00,walker,1
06/16/00,debate,6
06/16/00,defense,34
06/16/00,print,14
06/16/00,judge,39
06/16/00,planet,7
06/16/00,game,110
06/16/00,lazio,0
06/16/00,convention,23
06/16/00,china,1
06/16/00,clancy,0
06/16/00,voter,9
06/16/00,cardenas,0
06/16/00,fund,60
06/16/00,party,35
06/16/00,river,12
06/16/00,gore,0
06/16/00,doughnut,0
06/16/00,campaign,123
06/16/00,plan,195
06/16/00,tire,71
06/16/00,mccain,0
06/16/00,carbon,0
06/16/00,speech,25
06/16/00,pressman,0
06/16/00,bush,6
06/16/00,tax,57
06/16/00,cut,173
06/16/00,bill,93
06/16/00,delegate,2
06/16/00,knicks,0
06/16/00,lieberman,0
06/16/00,statue,2
06/16/00,teacher,11
06/16/00,mets,2
06/16/00,cheney,0
06/16/00,clinton,0
06/16/00,school,65
06/16/00,airline,0
06/16/00,oil,48
06/16/00,immigrant,7
06/16/00,drug,50
06/16/00,israel,0
06/16/00,euro,8
06/16/00,stock,66
06/16/00,deng,0
06/16/00,missile,26
06/16/00,lehrer,0
06/16/00,jones,0
06/16/00,company,125
06/16/00,walker,2
06/28/00,debate,15
06/28/00,defense,9
06/28/00,print,60
06/28/00,judge,21
06/28/00,planet,3
06/28/00,game,77
06/28/00,lazio,0
06/28/00,convention,11
06/28/00,china,0
06/28/00,clancy,0
06/28/00,voter,21
06/28/00,cardenas,0
06/28/00,fund,59
06/28/00,party,71
06/28/00,river,11
06/28/00,gore,0
06/28/00,doughnut,0
06/28/00,campaign,59
06/28/00,plan,222
06/28/00,tire,59
06/28/00,mccain,0
06/28/00,carbon,5
06/28/00,speech,27
06/28/00,pressman,2
06/28/00,bush,8
06/28/00,tax,98
06/28/00,cut,184
06/28/00,bill,194
06/28/00,delegate,4
06/28/00,knicks,0
06/28/00,lieberman,0
06/28/00,statue,8
06/28/00,teacher,17
06/28/00,mets,1
06/28/00,cheney,0
06/28/00,clinton,0
06/28/00,school,202
06/28/00,airline,19
06/28/00,oil,87
06/28/00,immigrant,5
06/28/00,drug,135
06/28/00,israel,0
06/28/00,euro,6
06/28/00,stock,29
06/28/00,deng,0
06/28/00,missile,0
06/28/00,lehrer,0
06/28/00,jones,0
06/28/00,company,131
06/28/00,walker,0
06/17/00,debate,6
06/17/00,defense,25
06/17/00,print,8
06/17/00,judge,19
06/17/00,planet,1
06/17/00,game,58
06/17/00,lazio,0
06/17/00,convention,2
06/17/00,china,0
06/17/00,clancy,0
06/17/00,voter,12
06/17/00,cardenas,0
06/17/00,fund,20
06/17/00,party,28
06/17/00,river,8
06/17/00,gore,0
06/17/00,doughnut,0
06/17/00,campaign,80
06/17/00,plan,85
06/17/00,tire,48
06/17/00,mccain,0
06/17/00,carbon,1
06/17/00,speech,23
06/17/00,pressman,0
06/17/00,bush,2
06/17/00,tax,26
06/17/00,cut,188
06/17/00,bill,124
06/17/00,delegate,0
06/17/00,knicks,0
06/17/00,lieberman,0
06/17/00,statue,1
06/17/00,teacher,15
06/17/00,mets,0
06/17/00,cheney,0
06/17/00,clinton,0
06/17/00,school,71
06/17/00,airline,5
06/17/00,oil,31
06/17/00,immigrant,3
06/17/00,drug,32
06/17/00,israel,0
06/17/00,euro,4
06/17/00,stock,39
06/17/00,deng,0
06/17/00,missile,31
06/17/00,lehrer,0
06/17/00,jones,0
06/17/00,company,113
06/17/00,walker,0
06/10/00,debate,10
06/10/00,defense,15
06/10/00,print,10
06/10/00,judge,20
06/10/00,planet,1
06/10/00,game,109
06/10/00,lazio,0
06/10/00,convention,1
06/10/00,china,1
06/10/00,clancy,0
06/10/00,voter,9
06/10/00,cardenas,0
06/10/00,fund,37
06/10/00,party,25
06/10/00,river,21
06/10/00,gore,0
06/10/00,doughnut,0
06/10/00,campaign,104
06/10/00,plan,84
06/10/00,tire,36
06/10/00,mccain,0
06/10/00,carbon,0
06/10/00,speech,13
06/10/00,pressman,0
06/10/00,bush,0
06/10/00,tax,80
06/10/00,cut,125
06/10/00,bill,80
06/10/00,delegate,0
06/10/00,knicks,0
06/10/00,lieberman,0
06/10/00,statue,0
06/10/00,teacher,14
06/10/00,mets,0
06/10/00,cheney,0
06/10/00,clinton,0
06/10/00,school,88
06/10/00,airline,3
06/10/00,oil,39
06/10/00,immigrant,1
06/10/00,drug,33
06/10/00,israel,0
06/10/00,euro,8
06/10/00,stock,17
06/10/00,deng,0
06/10/00,missile,2
06/10/00,lehrer,0
06/10/00,jones,0
06/10/00,company,65
06/10/00,walker,0
06/19/00,debate,20
06/19/00,defense,66
06/19/00,print,7
06/19/00,judge,25
06/19/00,planet,0
06/19/00,game,82
06/19/00,lazio,0
06/19/00,convention,12
06/19/00,china,1
06/19/00,clancy,0
06/19/00,voter,17
06/19/00,cardenas,0
06/19/00,fund,16
06/19/00,party,53
06/19/00,river,17
06/19/00,gore,0
06/19/00,doughnut,0
06/19/00,campaign,87
06/19/00,plan,128
06/19/00,tire,72
06/19/00,mccain,0
06/19/00,carbon,0
06/19/00,speech,21
06/19/00,pressman,0
06/19/00,bush,1
06/19/00,tax,58
06/19/00,cut,126
06/19/00,bill,82
06/19/00,delegate,1
06/19/00,knicks,0
06/19/00,lieberman,0
06/19/00,statue,0
06/19/00,teacher,15
06/19/00,mets,0
06/19/00,cheney,0
06/19/00,clinton,0
06/19/00,school,38
06/19/00,airline,2
06/19/00,oil,28
06/19/00,immigrant,12
06/19/00,drug,28
06/19/00,israel,0
06/19/00,euro,2
06/19/00,stock,44
06/19/00,deng,0
06/19/00,missile,31
06/19/00,lehrer,0
06/19/00,jones,0
06/19/00,company,117
06/19/00,walker,0
06/26/00,debate,19
06/26/00,defense,18
06/26/00,print,26
06/26/00,judge,35
06/26/00,planet,0
06/26/00,game,55
06/26/00,lazio,0
06/26/00,convention,2
06/26/00,china,0
06/26/00,clancy,0
06/26/00,voter,43
06/26/00,cardenas,0
06/26/00,fund,25
06/26/00,party,92
06/26/00,river,5
06/26/00,gore,0
06/26/00,doughnut,0
06/26/00,campaign,66
06/26/00,plan,125
06/26/00,tire,53
06/26/00,mccain,0
06/26/00,carbon,9
06/26/00,speech,9
06/26/00,pressman,0
06/26/00,bush,4
06/26/00,tax,98
06/26/00,cut,154
06/26/00,bill,91
06/26/00,delegate,4
06/26/00,knicks,0
06/26/00,lieberman,0
06/26/00,statue,1
06/26/00,teacher,49
06/26/00,mets,0
06/26/00,cheney,0
06/26/00,clinton,0
06/26/00,school,75
06/26/00,airline,0
06/26/00,oil,41
06/26/00,immigrant,9
06/26/00,drug,55
06/26/00,israel,0
06/26/00,euro,1
06/26/00,stock,22
06/26/00,deng,0
06/26/00,missile,3
06/26/00,lehrer,0
06/26/00,jones,0
06/26/00,company,125
06/26/00,walker,0
06/21/00,debate,23
06/21/00,defense,28
06/21/00,print,13
06/21/00,judge,38
06/21/00,planet,0
06/21/00,game,90
06/21/00,lazio,0
06/21/00,convention,29
06/21/00,china,3
06/21/00,clancy,0
06/21/00,voter,19
06/21/00,cardenas,0
06/21/00,fund,40
06/21/00,party,36
06/21/00,river,13
06/21/00,gore,0
06/21/00,doughnut,0
06/21/00,campaign,41
06/21/00,plan,163
06/21/00,tire,63
06/21/00,mccain,0
06/21/00,carbon,7
06/21/00,speech,19
06/21/00,pressman,0
06/21/00,bush,8
06/21/00,tax,42
06/21/00,cut,213
06/21/00,bill,165
06/21/00,delegate,1
06/21/00,knicks,0
06/21/00,lieberman,0
06/21/00,statue,6
06/21/00,teacher,51
06/21/00,mets,1
06/21/00,cheney,0
06/21/00,clinton,0
06/21/00,school,191
06/21/00,airline,11
06/21/00,oil,60
06/21/00,immigrant,5
06/21/00,drug,20
06/21/00,israel,0
06/21/00,euro,7
06/21/00,stock,89
06/21/00,deng,0
06/21/00,missile,21
06/21/00,lehrer,0
06/21/00,jones,0
06/21/00,company,156
06/21/00,walker,0
06/07/00,debate,23
06/07/00,defense,36
06/07/00,print,35
06/07/00,judge,23
06/07/00,planet,4
06/07/00,game,76
06/07/00,lazio,0
06/07/00,convention,13
06/07/00,china,0
06/07/00,clancy,0
06/07/00,voter,26
06/07/00,cardenas,0
06/07/00,fund,58
06/07/00,party,48
06/07/00,river,30
06/07/00,gore,0
06/07/00,doughnut,0
06/07/00,campaign,137
06/07/00,plan,271
06/07/00,tire,124
06/07/00,mccain,0
06/07/00,carbon,0
06/07/00,speech,22
06/07/00,pressman,0
06/07/00,bush,13
06/07/00,tax,119
06/07/00,cut,289
06/07/00,bill,217
06/07/00,delegate,7
06/07/00,knicks,0
06/07/00,lieberman,0
06/07/00,statue,2
06/07/00,teacher,15
06/07/00,mets,1
06/07/00,cheney,0
06/07/00,clinton,0
06/07/00,school,116
06/07/00,airline,44
06/07/00,oil,38
06/07/00,immigrant,3
06/07/00,drug,21
06/07/00,israel,0
06/07/00,euro,4
06/07/00,stock,99
06/07/00,deng,0
06/07/00,missile,16
06/07/00,lehrer,0
06/07/00,jones,0
06/07/00,company,375
06/07/00,walker,0
06/09/00,debate,15
06/09/00,defense,54
06/09/00,print,32
06/09/00,judge,63
06/09/00,planet,4
06/09/00,game,111
06/09/00,lazio,0
06/09/00,convention,19
06/09/00,china,0
06/09/00,clancy,0
06/09/00,voter,9
06/09/00,cardenas,0
06/09/00,fund,54
06/09/00,party,20
06/09/00,river,7
06/09/00,gore,0
06/09/00,doughnut,0
06/09/00,campaign,95
06/09/00,plan,146
06/09/00,tire,81
06/09/00,mccain,0
06/09/00,carbon,0
06/09/00,speech,27
06/09/00,pressman,0
06/09/00,bush,8
06/09/00,tax,57
06/09/00,cut,244
06/09/00,bill,146
06/09/00,delegate,2
06/09/00,knicks,0
06/09/00,lieberman,0
06/09/00,statue,9
06/09/00,teacher,13
06/09/00,mets,2
06/09/00,cheney,0
06/09/00,clinton,0
06/09/00,school,47
06/09/00,airline,4
06/09/00,oil,52
06/09/00,immigrant,5
06/09/00,drug,43
06/09/00,israel,0
06/09/00,euro,36
06/09/00,stock,47
06/09/00,deng,0
06/09/00,missile,66
06/09/00,lehrer,0
06/09/00,jones,0
06/09/00,company,211
06/09/00,walker,2
06/30/00,debate,17
06/30/00,defense,23
06/30/00,print,27
06/30/00,judge,27
06/30/00,planet,7
06/30/00,game,116
06/30/00,lazio,0
06/30/00,convention,16
06/30/00,china,0
06/30/00,clancy,0
06/30/00,voter,25
06/30/00,cardenas,0
06/30/00,fund,52
06/30/00,party,47
06/30/00,river,8
06/30/00,gore,1
06/30/00,doughnut,0
06/30/00,campaign,103
06/30/00,plan,202
06/30/00,tire,75
06/30/00,mccain,0
06/30/00,carbon,0
06/30/00,speech,14
06/30/00,pressman,0
06/30/00,bush,2
06/30/00,tax,52
06/30/00,cut,161
06/30/00,bill,175
06/30/00,delegate,2
06/30/00,knicks,0
06/30/00,lieberman,0
06/30/00,statue,5
06/30/00,teacher,11
06/30/00,mets,2
06/30/00,cheney,0
06/30/00,clinton,0
06/30/00,school,76
06/30/00,airline,26
06/30/00,oil,50
06/30/00,immigrant,3
06/30/00,drug,110
06/30/00,israel,0
06/30/00,euro,11
06/30/00,stock,64
06/30/00,deng,0
06/30/00,missile,59
06/30/00,lehrer,0
06/30/00,jones,0
06/30/00,company,152
06/30/00,walker,0
06/08/00,debate,18
06/08/00,defense,24
06/08/00,print,23
06/08/00,judge,32
06/08/00,planet,3
06/08/00,game,102
06/08/00,lazio,0
06/08/00,convention,35
06/08/00,china,1
06/08/00,clancy,0
06/08/00,voter,16
06/08/00,cardenas,0
06/08/00,fund,35
06/08/00,party,59
06/08/00,river,19
06/08/00,gore,0
06/08/00,doughnut,1
06/08/00,campaign,96
06/08/00,plan,161
06/08/00,tire,52
06/08/00,mccain,0
06/08/00,carbon,1
06/08/00,speech,14
06/08/00,pressman,0
06/08/00,bush,8
06/08/00,tax,71
06/08/00,cut,210
06/08/00,bill,89
06/08/00,delegate,1
